Date_reported,Country_code,Country,WHO_region,Covid_new_hospitalizations_last_7days,Covid_new_icu_admissions_last_7days,Covid_new_hospitalizations_last_28days,Covid_new_icu_admissions_last_28days
2022-03-20,ROU,ROMANIA,EUR,,,,
2022-03-20,RUS,RUSSIAN FEDERATION,EUR,33566,,67400,
2022-03-20,RWA,RWANDA,AFR,,,,
2022-03-20,BLM,SAINT BARTHÉLEMY,AMR,,,,
2022-03-20,SHN,SAINT HELENA,AFR,,,,
2022-03-20,KNA,SAINT KITTS AND NEVIS,AMR,0,,0,
2022-03-20,LCA,SAINT LUCIA,AMR,,,,
2022-03-20,MAF,SAINT MARTIN,AMR,,,,
2022-03-20,SPM,SAINT PIERRE AND MIQUELON,AMR,,,,
2022-03-20,VCT,SAINT VINCENT AND THE GRENADINES,AMR,,,,
2022-03-20,WSM,SAMOA,WPR,,,,
2022-03-20,SMR,SAN MARINO,EUR,,,,
2022-03-20,STP,SAO TOME AND PRINCIPE,AFR,,,,
2022-03-20,SAU,SAUDI ARABIA,EMR,,,,0
2022-03-20,SEN,SENEGAL,AFR,,,,
2022-03-20,SRB,SERBIA,EUR,,,,
2022-03-20,SYC,SEYCHELLES,AFR,,,,
2022-03-20,SLE,SIERRA LEONE,AFR,,,,
2022-03-20,SGP,SINGAPORE,WPR,,,,
2022-03-20,SXM,SINT MAARTEN,AMR,1,1,1,1
2022-03-20,SVK,SLOVAKIA,EUR,922,59,3787,200
2022-03-20,SVN,SLOVENIA,EUR,94,,442,
2022-03-20,SLB,SOLOMON ISLANDS,WPR,,,,
2022-03-20,SOM,SOMALIA,EMR,,,,
2022-03-20,ZAF,SOUTH AFRICA,AFR,,,,
2022-03-20,SSD,SOUTH SUDAN,AFR,,,,
2022-03-20,ESP,SPAIN,EUR,2432,114,9624,541
2022-03-20,LKA,SRI LANKA,SEAR,,,,
2022-03-20,SDN,SUDAN,EMR,,,,
2022-03-20,SUR,SURINAME,AMR,,,,
2022-03-20,SWE,SWEDEN,EUR,97,20,539,133
2022-03-20,CHE,SWITZERLAND,EUR,970,,3316,
2022-03-20,SYR,SYRIAN ARAB REPUBLIC,EMR,8,,42,
2022-03-20,TJK,TAJIKISTAN,EUR,,,,
2022-03-20,THA,THAILAND,SEAR,,,,
2022-03-20,GBR,THE UNITED KINGDOM,EUR,,,,
2022-03-20,TLS,TIMOR-LESTE,SEAR,31,,1045,
2022-03-20,TGO,TOGO,AFR,,,,
2022-03-20,TKL,TOKELAU,WPR,,,,
2022-03-20,TON,TONGA,WPR,,,,
2022-03-20,TTO,TRINIDAD AND TOBAGO,AMR,,,,
2022-03-20,TUN,TUNISIA,EMR,103,,677,
2022-03-20,TUR,TURKEY,EUR,4652,657,32333,4272
2022-03-20,TKM,TURKMENISTAN,EUR,,,,
2022-03-20,TCA,TURKS AND CAICOS ISLANDS,AMR,0,,1,
2022-03-20,TUV,TUVALU,WPR,,,,
2022-03-20,UGA,UGANDA,AFR,,,,
2022-03-20,UKR,UKRAINE,EUR,3428,286,18434,1895
2022-03-20,ARE,UNITED ARAB EMIRATES,EMR,,,,
2022-03-20,TZA,UNITED REPUBLIC OF TANZANIA,AFR,,,,
2022-03-20,USA,UNITED STATES OF AMERICA,AMR,14022,,90397,
2022-03-20,VIR,UNITED STATES VIRGIN ISLANDS,AMR,,,,
2022-03-20,URY,URUGUAY,AMR,,,,
2022-03-20,UZB,UZBEKISTAN,EUR,159,0,756,10
2022-03-20,VUT,VANUATU,WPR,,,,
2022-03-20,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),AMR,,,3,3
2022-03-20,VNM,VIET NAM,WPR,,,,
2022-03-20,WLF,WALLIS AND FUTUNA,WPR,,,,
2022-03-20,YEM,YEMEN,EMR,,,,
2022-03-20,ZMB,ZAMBIA,AFR,,,,
2022-03-20,ZWE,ZIMBABWE,AFR,,,,
2022-03-13,AFG,AFGHANISTAN,EMR,1,,46,
2022-03-13,ALB,ALBANIA,EUR,15,,113,
2022-03-13,DZA,ALGERIA,AFR,,,,
2022-03-13,ASM,AMERICAN SAMOA,WPR,,,,
2022-03-13,AND,ANDORRA,EUR,,,,
2022-03-13,AGO,ANGOLA,AFR,,,,
2022-03-13,AIA,ANGUILLA,AMR,,,,
2022-03-13,ATG,ANTIGUA AND BARBUDA,AMR,,,,
2022-03-13,ARG,ARGENTINA,AMR,348,29,2503,356
2022-03-13,ARM,ARMENIA,EUR,,,,
2022-03-13,ABW,ARUBA,AMR,1,0,9,1
2022-03-13,AUS,AUSTRALIA,WPR,,,,
2022-03-13,AUT,AUSTRIA,EUR,875,141,3176,456
2022-03-13,AZE,AZERBAIJAN,EUR,,,,
2022-03-13,BHS,BAHAMAS,AMR,,,15,0
2022-03-13,BHR,BAHRAIN,EMR,32,,526,
2022-03-13,BGD,BANGLADESH,SEAR,727,,4628,
2022-03-13,BRB,BARBADOS,AMR,,,,
2022-03-13,BLR,BELARUS,EUR,,,,
2022-03-13,BEL,BELGIUM,EUR,1024,,4528,
2022-03-13,BLZ,BELIZE,AMR,,,,
2022-03-13,BEN,BENIN,AFR,,,,
2022-03-13,BMU,BERMUDA,AMR,7,,15,
2022-03-13,BTN,BHUTAN,SEAR,3,,10,
2022-03-13,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,,,,
2022-03-13,BES,"BONAIRE, SINT EUSTATIUS AND SABA",AMR,,,,
2022-03-13,BIH,BOSNIA AND HERZEGOVINA,EUR,120,13,857,77
2022-03-13,BWA,BOTSWANA,AFR,,,,
2022-03-13,BRA,BRAZIL,AMR,3186,1192,24784,8864
2022-03-13,VGB,BRITISH VIRGIN ISLANDS,AMR,,,,
2022-03-13,BRN,BRUNEI DARUSSALAM,WPR,,,,
2022-03-13,BGR,BULGARIA,EUR,1523,,9970,
2022-03-13,BFA,BURKINA FASO,AFR,,,,
2022-03-13,BDI,BURUNDI,AFR,,,,
2022-03-13,CPV,CABO VERDE,AFR,,,,
2022-03-13,KHM,CAMBODIA,WPR,,,,
2022-03-13,CMR,CAMEROON,AFR,,,,
2022-03-13,CAN,CANADA,AMR,1338,,7822,
2022-03-13,CYM,CAYMAN ISLANDS,AMR,,,,
2022-03-13,CAF,CENTRAL AFRICAN REPUBLIC,AFR,,,,
2022-03-13,TCD,CHAD,AFR,,,,
2022-03-13,CHL,CHILE,AMR,1248,19,7765,124
2022-03-13,CHN,CHINA,WPR,5712,,9915,
2022-03-13,COL,COLOMBIA,AMR,18,,834,
2022-03-13,COM,COMOROS,AFR,,,,
2022-03-13,COG,CONGO,AFR,,,,
2022-03-13,COK,COOK ISLANDS,WPR,0,,0,
2022-03-13,CRI,COSTA RICA,AMR,409,33,2243,180
2022-03-13,CIV,CÔTE D’IVOIRE,AFR,,,,
2022-03-13,HRV,CROATIA,EUR,,,,
2022-03-13,CUB,CUBA,AMR,599,,2617,
2022-03-13,CUW,CURAÇAO,AMR,6,0,19,0
2022-03-13,CYP,CYPRUS,EUR,95,8,452,37
2022-03-13,CZE,CZECHIA,EUR,2261,199,11065,1106
2022-03-13,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,SEAR,,,,
2022-03-13,COD,DEMOCRATIC REPUBLIC OF THE CONGO,AFR,,,,
2022-03-13,DNK,DENMARK,EUR,990,31,5209,170
2022-03-13,DJI,DJIBOUTI,EMR,,,,
2022-03-13,DMA,DOMINICA,AMR,,,,
2022-03-13,DOM,DOMINICAN REPUBLIC,AMR,,,,
2022-03-13,ECU,ECUADOR,AMR,41,,356,
2022-03-13,EGY,EGYPT,EMR,,,,
2022-03-13,SLV,EL SALVADOR,AMR,,,,
2022-03-13,GNQ,EQUATORIAL GUINEA,AFR,,,,
2022-03-13,ERI,ERITREA,AFR,,,,
2022-03-13,EST,ESTONIA,EUR,496,14,2219,55
2022-03-13,SWZ,ESWATINI,AFR,,,,
2022-03-13,ETH,ETHIOPIA,AFR,,,,
2022-03-13,FLK,FALKLAND ISLANDS (MALVINAS),AMR,,,,
2022-03-13,FRO,FAROE ISLANDS,EUR,,,,
2022-03-13,FJI,FIJI,WPR,,,,
2022-03-13,FIN,FINLAND,EUR,8,1,45,6
2022-03-13,FRA,FRANCE,EUR,6434,691,31792,3745
2022-03-13,GUF,FRENCH GUIANA,AMR,,,,
2022-03-13,PYF,FRENCH POLYNESIA,WPR,,,,
2022-03-13,GAB,GABON,AFR,,,,
2022-03-13,GMB,GAMBIA,AFR,,,,
2022-03-13,GEO,GEORGIA,EUR,,,,
2022-03-13,DEU,GERMANY,EUR,11608,662,42536,2518
2022-03-13,GHA,GHANA,AFR,,,,
2022-03-13,GIB,GIBRALTAR,EUR,,,,
2022-03-13,GRC,GREECE,EUR,1985,113,8693,537
2022-03-13,GRL,GREENLAND,EUR,,,,
2022-03-13,GRD,GRENADA,AMR,,,,
2022-03-13,GLP,GUADELOUPE,AMR,,,,
2022-03-13,GUM,GUAM,WPR,,,,
2022-03-13,GTM,GUATEMALA,AMR,,,,
2022-03-13,GGY,GUERNSEY,EUR,,,,
2022-03-13,GIN,GUINEA,AFR,,,,
2022-03-13,GNB,GUINEA-BISSAU,AFR,,,,
2022-03-13,GUY,GUYANA,AMR,,,,
2022-03-13,HTI,HAITI,AMR,,,,
2022-03-13,VAT,HOLY SEE,EUR,,,,
2022-03-13,HND,HONDURAS,AMR,22,,57,1
2022-03-13,HUN,HUNGARY,EUR,,,,
2022-03-13,ISL,ICELAND,EUR,,,212,
2022-03-13,IND,INDIA,SEAR,,,,
2022-03-13,IDN,INDONESIA,SEAR,18711,1692,231838,1692
2022-03-13,XXL,International commercial vessel,OTHER,,,,
2022-03-13,XXF,International conveyance (American Samoa),OTHER,,,,
2022-03-13,XXJ,International conveyance (Diamond Princess),OTHER,,,,
2022-03-13,XXI,International conveyance (Kiribati),OTHER,,,,
2022-03-13,XXG,International conveyance (Solomon Islands),OTHER,,,,
2022-03-13,XXH,International conveyance (Vanuatu),OTHER,,,,
2022-03-13,IRN,IRAN (ISLAMIC REPUBLIC OF),EMR,5738,,37976,
2022-03-13,IRQ,IRAQ,EMR,,,,
2022-03-13,IRL,IRELAND,EUR,972,14,2956,40
2022-03-13,IMN,ISLE OF MAN,EUR,,,,
2022-03-13,ISR,ISRAEL,EUR,,,,
2022-03-13,ITA,ITALY,EUR,4206,244,18247,1166
2022-03-13,JAM,JAMAICA,AMR,3,,30,
2022-03-13,JPN,JAPAN,WPR,,,,
2022-03-13,JEY,JERSEY,EUR,,,,
2022-03-13,JOR,JORDAN,EMR,536,,3493,713
2022-03-13,KAZ,KAZAKHSTAN,EUR,,,,
2022-03-13,KEN,KENYA,AFR,,,,
2022-03-13,KIR,KIRIBATI,WPR,,,,
2022-03-13,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,,,,
2022-03-13,KWT,KUWAIT,EMR,,,348,
2022-03-13,KGZ,KYRGYZSTAN,EUR,51,,351,
2022-03-13,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,WPR,,,,
2022-03-13,LVA,LATVIA,EUR,963,74,4126,432
2022-03-13,LBN,LEBANON,EMR,,,,
2022-03-13,LSO,LESOTHO,AFR,,,,
2022-03-13,LBR,LIBERIA,AFR,,,,
2022-03-13,LBY,LIBYA,EMR,,,,
2022-03-13,LIE,LIECHTENSTEIN,EUR,,,,
2022-03-13,LTU,LITHUANIA,EUR,10537,5,61000,9
2022-03-13,LUX,LUXEMBOURG,EUR,28,1,106,13
2022-03-13,MDG,MADAGASCAR,AFR,,,,
2022-03-13,MWI,MALAWI,AFR,,,,
2022-03-13,MYS,MALAYSIA,WPR,17912,,83738,
2022-03-13,MDV,MALDIVES,SEAR,,,,
2022-03-13,MLI,MALI,AFR,,,,
2022-03-13,MLT,MALTA,EUR,53,,111,
2022-03-13,MHL,MARSHALL ISLANDS,WPR,,,,
2022-03-13,MTQ,MARTINIQUE,AMR,,,,
2022-03-13,MRT,MAURITANIA,AFR,,,,
2022-03-13,MUS,MAURITIUS,AFR,,,,
2022-03-13,MYT,MAYOTTE,AFR,,,,
2022-03-13,MEX,MEXICO,AMR,1044,19,8587,143
2022-03-13,FSM,MICRONESIA (FEDERATED STATES OF),WPR,,,,
2022-03-13,MCO,MONACO,EUR,,,,
2022-03-13,MNG,MONGOLIA,WPR,105,,1030,
2022-03-13,MNE,MONTENEGRO,EUR,6,2,72,9
2022-03-13,MSR,MONTSERRAT,AMR,,,,
2022-03-13,MAR,MOROCCO,EMR,63,63,494,494
2022-03-13,MOZ,MOZAMBIQUE,AFR,,,,
2022-03-13,MMR,MYANMAR,SEAR,,,,
2022-03-13,NAM,NAMIBIA,AFR,,,,
2022-03-13,NRU,NAURU,WPR,,,,
2022-03-13,NPL,NEPAL,SEAR,,,,
2022-03-13,NLD,NETHERLANDS,EUR,1379,76,4552,311
2022-03-13,NCL,NEW CALEDONIA,WPR,,,,
2022-03-13,NZL,NEW ZEALAND,WPR,1110,19,2905,55
2022-03-13,NIC,NICARAGUA,AMR,,,,
2022-03-13,NER,NIGER,AFR,,,,
2022-03-13,NGA,NIGERIA,AFR,,,,
2022-03-13,NIU,NIUE,WPR,,,,
2022-03-13,MKD,NORTH MACEDONIA,EUR,56,5,461,33
2022-03-13,MNP,NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),WPR,,,,
2022-03-13,NOR,NORWAY,EUR,559,45,2058,178
2022-03-13,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,,,,
2022-03-13,OMN,OMAN,EMR,154,,973,
2022-03-13,PAK,PAKISTAN,EMR,602,0,3972,2
2022-03-13,PLW,PALAU,WPR,,,,
2022-03-13,PAN,PANAMA,AMR,,,,
2022-03-13,PNG,PAPUA NEW GUINEA,WPR,,,,
2022-03-13,PRY,PARAGUAY,AMR,,,,
2022-03-13,PER,PERU,AMR,,,,
2022-03-13,PHL,PHILIPPINES,WPR,,,,
2022-03-13,PCN,PITCAIRN ISLANDS,WPR,,,,
2022-03-13,POL,POLAND,EUR,719,1,3884,11
2022-03-13,PRT,PORTUGAL,EUR,301,1,1044,12
2022-03-13,PRI,PUERTO RICO,AMR,,,,
2022-03-13,QAT,QATAR,EMR,4,0,63,60
2022-03-13,KOR,REPUBLIC OF KOREA,WPR,,,,
2022-03-13,MDA,REPUBLIC OF MOLDOVA,EUR,,,,
2022-03-13,REU,RÉUNION,AFR,,,,
2022-03-13,ROU,ROMANIA,EUR,,,,
2022-03-13,RUS,RUSSIAN FEDERATION,EUR,33834,,33834,
2022-03-13,RWA,RWANDA,AFR,,,,
2022-03-13,BLM,SAINT BARTHÉLEMY,AMR,,,,
2022-03-13,SHN,SAINT HELENA,AFR,,,,
2022-03-13,KNA,SAINT KITTS AND NEVIS,AMR,0,,6,
2022-03-13,LCA,SAINT LUCIA,AMR,,,,
2022-03-13,MAF,SAINT MARTIN,AMR,,,,
2022-03-13,SPM,SAINT PIERRE AND MIQUELON,AMR,,,,
2022-03-13,VCT,SAINT VINCENT AND THE GRENADINES,AMR,,,,
2022-03-13,WSM,SAMOA,WPR,,,,
2022-03-13,SMR,SAN MARINO,EUR,,,,
2022-03-13,STP,SAO TOME AND PRINCIPE,AFR,,,,
2022-03-13,SAU,SAUDI ARABIA,EMR,,0,,2
2022-03-13,SEN,SENEGAL,AFR,,,,
2022-03-13,SRB,SERBIA,EUR,,,,
2022-03-13,SYC,SEYCHELLES,AFR,,,,
2022-03-13,SLE,SIERRA LEONE,AFR,,,,
2022-03-13,SGP,SINGAPORE,WPR,,,,
2022-03-13,SXM,SINT MAARTEN,AMR,0,0,2,1
2022-03-13,SVK,SLOVAKIA,EUR,877,48,4069,196
2022-03-13,SVN,SLOVENIA,EUR,96,,593,
2022-03-13,SLB,SOLOMON ISLANDS,WPR,,,,
2022-03-13,SOM,SOMALIA,EMR,,,,
2022-03-13,ZAF,SOUTH AFRICA,AFR,,,,
2022-03-13,SSD,SOUTH SUDAN,AFR,,,,
2022-03-13,ESP,SPAIN,EUR,2276,150,10900,630
2022-03-13,LKA,SRI LANKA,SEAR,,,,
2022-03-13,SDN,SUDAN,EMR,,,,
2022-03-13,SUR,SURINAME,AMR,,,,
2022-03-13,SWE,SWEDEN,EUR,173,37,655,169
2022-03-13,CHE,SWITZERLAND,EUR,962,,3051,
2022-03-13,SYR,SYRIAN ARAB REPUBLIC,EMR,8,,41,
2022-03-13,TJK,TAJIKISTAN,EUR,,,,
2022-03-13,THA,THAILAND,SEAR,,,,
2022-03-13,GBR,THE UNITED KINGDOM,EUR,,,,
2022-03-13,TLS,TIMOR-LESTE,SEAR,69,,2261,
2022-03-13,TGO,TOGO,AFR,,,,
2022-03-13,TKL,TOKELAU,WPR,,,,
2022-03-13,TON,TONGA,WPR,,,,
2022-03-13,TTO,TRINIDAD AND TOBAGO,AMR,,,,
2022-03-13,TUN,TUNISIA,EMR,126,,1066,
2022-03-13,TUR,TURKEY,EUR,5701,747,43938,5783
2022-03-13,TKM,TURKMENISTAN,EUR,,,,
2022-03-13,TCA,TURKS AND CAICOS ISLANDS,AMR,0,,1,
2022-03-13,TUV,TUVALU,WPR,,,,
2022-03-13,UGA,UGANDA,AFR,,,,
2022-03-13,UKR,UKRAINE,EUR,3101,339,29149,2741
2022-03-13,ARE,UNITED ARAB EMIRATES,EMR,,,,36
2022-03-13,TZA,UNITED REPUBLIC OF TANZANIA,AFR,,,,
2022-03-13,USA,UNITED STATES OF AMERICA,AMR,17965,,123951,
2022-03-13,VIR,UNITED STATES VIRGIN ISLANDS,AMR,,,,
2022-03-13,URY,URUGUAY,AMR,,,,
2022-03-13,UZB,UZBEKISTAN,EUR,148,1,1008,20
2022-03-13,VUT,VANUATU,WPR,,,,
2022-03-13,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),AMR,,,6,5
2022-03-13,VNM,VIET NAM,WPR,,,,
2022-03-13,WLF,WALLIS AND FUTUNA,WPR,,,,
2022-03-13,YEM,YEMEN,EMR,,,,
2022-03-13,ZMB,ZAMBIA,AFR,,,,
2022-03-13,ZWE,ZIMBABWE,AFR,,,,
2022-03-06,AFG,AFGHANISTAN,EMR,19,,72,
2022-03-06,ALB,ALBANIA,EUR,21,,181,
2022-03-06,DZA,ALGERIA,AFR,,,,
2022-03-06,ASM,AMERICAN SAMOA,WPR,,,,
2022-03-06,AND,ANDORRA,EUR,,,,
2022-03-06,AGO,ANGOLA,AFR,,,,
2022-03-06,AIA,ANGUILLA,AMR,,,,
2022-03-06,ATG,ANTIGUA AND BARBUDA,AMR,,,,
2022-03-06,ARG,ARGENTINA,AMR,379,62,3730,550
2022-03-06,ARM,ARMENIA,EUR,,,,
2022-03-06,ABW,ARUBA,AMR,2,0,16,1
2022-03-06,AUS,AUSTRALIA,WPR,,,,
2022-03-06,AUT,AUSTRIA,EUR,786,123,3008,446
2022-03-06,AZE,AZERBAIJAN,EUR,,,,
2022-03-06,BHS,BAHAMAS,AMR,,,28,1
2022-03-06,BHR,BAHRAIN,EMR,148,,812,
2022-03-06,BGD,BANGLADESH,SEAR,711,,6585,
2022-03-06,BRB,BARBADOS,AMR,,,,
2022-03-06,BLR,BELARUS,EUR,,,,
2022-03-06,BEL,BELGIUM,EUR,985,,5462,
2022-03-06,BLZ,BELIZE,AMR,,,,
2022-03-06,BEN,BENIN,AFR,,,,
2022-03-06,BMU,BERMUDA,AMR,3,,15,
2022-03-06,BTN,BHUTAN,SEAR,7,,10,
2022-03-06,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,,,,
2022-03-06,BES,"BONAIRE, SINT EUSTATIUS AND SABA",AMR,,,,
2022-03-06,BIH,BOSNIA AND HERZEGOVINA,EUR,150,12,1476,133
2022-03-06,BWA,BOTSWANA,AFR,,,,
2022-03-06,BRA,BRAZIL,AMR,3952,1484,37227,12749
2022-03-06,VGB,BRITISH VIRGIN ISLANDS,AMR,,,,
2022-03-06,BRN,BRUNEI DARUSSALAM,WPR,,,,
2022-03-06,BGR,BULGARIA,EUR,1882,,13166,
2022-03-06,BFA,BURKINA FASO,AFR,,,,
2022-03-06,BDI,BURUNDI,AFR,,,,
2022-03-06,CPV,CABO VERDE,AFR,,,,
2022-03-06,KHM,CAMBODIA,WPR,,,,
